Time, Voltage, Current, Resistance, Torque, Speed, Temperature, Vibration, Load, Bearing Health, Insulation Health, Component Failure
0.4323462, 41.90023, 4.323462, 20, 99.56766, 43.23462, 25.43221, 1.418959, 521.4493, 0.9999567, 1, Works
0.4345651, 42.1016, 4.345651, 20, 99.56544, 43.45651, 25.43443, 1.420972, 521.5577, 0.9999564, 1, Works
0.4369637, 42.31905, 4.369637, 20, 99.56303, 43.69637, 25.43682, 1.423147, 521.6748, 0.9999562, 1, Works
0.4391456, 42.51663, 4.391456, 20, 99.56085, 43.91456, 25.439, 1.425122, 521.7813, 0.999956, 1, Works
0.4421417, 42.78762, 4.421417, 20, 99.55786, 44.21417, 25.442, 1.427832, 521.9274, 0.9999557, 1, Works
0.4445912, 43.00889, 4.445912, 20, 99.55541, 44.45912, 25.44444, 1.430044, 522.0469, 0.9999554, 1, Works
0.4466482, 43.1945, 4.466482, 20, 99.55335, 44.66482, 25.4465, 1.4319, 522.1472, 0.9999552, 1, Works
0.4488281, 43.391, 4.488281, 20, 99.55117, 44.88281, 25.44868, 1.433865, 522.2535, 0.999955, 1, Works
0.4511614, 43.6011, 4.511614, 20, 99.54884, 45.11614, 25.45101, 1.435966, 522.3672, 0.9999548, 1, Works
0.4532782, 43.7915, 4.532782, 20, 99.54672, 45.32782, 25.45312, 1.43787, 522.4704, 0.9999545, 1, Works
0.4557444, 44.01308, 4.557444, 20, 99.54426, 45.57444, 25.45559, 1.440085, 522.5905, 0.9999543, 1, Works
0.4586048, 44.26975, 4.586048, 20, 99.5414, 45.86048, 25.45844, 1.442652, 522.7298, 0.999954, 1, Works
0.4612903, 44.51039, 4.612903, 20, 99.53871, 46.12903, 25.46113, 1.445058, 522.8605, 0.9999537, 1, Works
0.4637102, 44.72696, 4.637102, 20, 99.53629, 46.37102, 25.46354, 1.447223, 522.9783, 0.9999534, 1, Works
0.4661389, 44.94405, 4.661389, 20, 99.53386, 46.61389, 25.46597, 1.449394, 523.0965, 0.9999532, 1, Works
0.4689445, 45.1945, 4.689445, 20, 99.53106, 46.89445, 25.46877, 1.451898, 523.233, 0.9999529, 1, Works
0.4716206, 45.43306, 4.716206, 20, 99.52838, 47.16206, 25.47145, 1.454283, 523.3631, 0.9999527, 1, Works
0.4741324, 45.65667, 4.741324, 20, 99.52587, 47.41324, 25.47396, 1.456519, 523.4852, 0.9999524, 1, Works
0.4770324, 45.91449, 4.770324, 20, 99.52296, 47.70324, 25.47685, 1.459097, 523.6261, 0.9999521, 1, Works
0.4794677, 46.1307, 4.794677, 20, 99.52053, 47.94677, 25.47928, 1.461259, 523.7444, 0.9999519, 1, Works
0.4818321, 46.34035, 4.818321, 20, 99.51817, 48.18321, 25.48165, 1.463355, 523.8593, 0.9999517, 1, Works
0.4845687, 46.58268, 4.845687, 20, 99.51543, 48.45687, 25.48438, 1.465778, 523.9921, 0.9999514, 1, Works
0.487596, 46.85034, 4.87596, 20, 99.51241, 48.7596, 25.4874, 1.468454, 524.139, 0.9999511, 1, Works
0.4904936, 47.10613, 4.904936, 20, 99.50951, 49.04936, 25.4903, 1.471012, 524.2796, 0.9999508, 1, Works
0.4934769, 47.36908, 4.934769, 20, 99.50652, 49.34769, 25.49328, 1.473641, 524.4243, 0.9999505, 1, Works
0.4959203, 47.58413, 4.959203, 20, 99.50408, 49.59203, 25.49572, 1.475791, 524.5427, 0.9999502, 1, Works
0.4984175, 47.80361, 4.984175, 20, 99.50158, 49.84175, 25.49821, 1.477986, 524.6637, 0.99995, 1, Works
0.5007713, 48.01023, 5.007713, 20, 99.49923, 50.07713, 25.50056, 1.480052, 524.7778, 0.9999498, 1, Works
0.5036759, 48.26482, 5.036759, 20, 99.49632, 50.36759, 25.50346, 1.482598, 524.9185, 0.9999495, 1, Works
0.5066667, 48.52654, 5.066667, 20, 99.49333, 50.66666, 25.50645, 1.485214, 525.0632, 0.9999492, 1, Works
0.509622, 48.78474, 5.09622, 20, 99.49038, 50.9622, 25.5094, 1.487796, 525.2062, 0.9999489, 1, Works
0.5122451, 49.01354, 5.122451, 20, 99.48775, 51.22451, 25.51202, 1.490084, 525.3331, 0.9999486, 1, Works
0.5144632, 49.20676, 5.144632, 20, 99.48553, 51.44632, 25.51424, 1.492016, 525.4404, 0.9999484, 1, Works
0.5169908, 49.42664, 5.169908, 20, 99.48301, 51.69908, 25.51676, 1.494215, 525.5626, 0.9999481, 1, Works
0.520032, 49.69079, 5.20032, 20, 99.47997, 52.0032, 25.5198, 1.496856, 525.7096, 0.9999478, 1, Works
0.5226273, 49.91584, 5.226273, 20, 99.47737, 52.26273, 25.52239, 1.499106, 525.835, 0.9999476, 1, Works
0.5256112, 50.17418, 5.256112, 20, 99.47439, 52.56112, 25.52537, 1.501689, 525.9791, 0.9999473, 1, Works
0.5279808, 50.37901, 5.279808, 20, 99.47202, 52.79808, 25.52773, 1.503737, 526.0935, 0.9999471, 1, Works
0.5306325, 50.60789, 5.306325, 20, 99.46937, 53.06325, 25.53038, 1.506026, 526.2214, 0.9999468, 1, Works
0.5336054, 50.86408, 5.336054, 20, 99.46639, 53.36054, 25.53335, 1.508587, 526.3649, 0.9999465, 1, Works
0.5364758, 51.11101, 5.364758, 20, 99.46352, 53.64758, 25.53622, 1.511056, 526.5033, 0.9999462, 1, Works
0.5388532, 51.3152, 5.388532, 20, 99.46114, 53.88531, 25.53859, 1.513098, 526.6179, 0.999946, 1, Works
0.5416892, 51.55841, 5.416892, 20, 99.45831, 54.16891, 25.54142, 1.51553, 526.7545, 0.9999457, 1, Works
0.5444394, 51.79386, 5.444394, 20, 99.45556, 54.44394, 25.54417, 1.517884, 526.887, 0.9999454, 1, Works
0.5469045, 52.00458, 5.469045, 20, 99.45309, 54.69045, 25.54663, 1.519991, 527.0057, 0.9999452, 1, Works
0.5500799, 52.27553, 5.500799, 20, 99.44992, 55.00799, 25.5498, 1.5227, 527.1585, 0.9999449, 1, Works
0.5523494, 52.46887, 5.523494, 20, 99.44765, 55.23494, 25.55207, 1.524633, 527.2677, 0.9999446, 1, Works
0.5547943, 52.67685, 5.547943, 20, 99.44521, 55.47943, 25.55451, 1.526713, 527.3853, 0.9999444, 1, Works
0.5571666, 52.87835, 5.571666, 20, 99.44283, 55.71666, 25.55688, 1.528728, 527.4994, 0.9999442, 1, Works
0.5600796, 53.12537, 5.600796, 20, 99.43992, 56.00797, 25.55979, 1.531198, 527.6394, 0.9999439, 1, Works
0.5631236, 53.38301, 5.631237, 20, 99.43687, 56.31236, 25.56283, 1.533774, 527.7856, 0.9999436, 1, Works
0.5656253, 53.59438, 5.656252, 20, 99.43437, 56.56253, 25.56532, 1.535887, 527.9058, 0.9999433, 1, Works
0.5681835, 53.81018, 5.681835, 20, 99.43182, 56.81836, 25.56788, 1.538045, 528.0286, 0.9999431, 1, Works
0.5706077, 54.01436, 5.706077, 20, 99.42939, 57.06077, 25.5703, 1.540087, 528.1449, 0.9999428, 1, Works
0.5729155, 54.20844, 5.729155, 20, 99.42709, 57.29155, 25.5726, 1.542027, 528.2556, 0.9999426, 1, Works
0.5758707, 54.45653, 5.758707, 20, 99.42413, 57.58707, 25.57555, 1.544508, 528.3973, 0.9999423, 1, Works
0.5781606, 54.64844, 5.781606, 20, 99.42184, 57.81606, 25.57784, 1.546427, 528.5071, 0.9999421, 1, Works
0.5805666, 54.84978, 5.805666, 20, 99.41943, 58.05666, 25.58024, 1.54844, 528.6224, 0.9999418, 1, Works
0.5831008, 55.0615, 5.831008, 20, 99.4169, 58.31008, 25.58277, 1.550557, 528.7438, 0.9999416, 1, Works
0.5857191, 55.27988, 5.857191, 20, 99.41428, 58.57191, 25.58538, 1.55274, 528.8691, 0.9999413, 1, Works
0.5881961, 55.48612, 5.881961, 20, 99.4118, 58.81961, 25.58786, 1.554802, 528.9877, 0.9999411, 1, Works
0.5907255, 55.69637, 5.907255, 20, 99.40927, 59.07255, 25.59038, 1.556905, 529.1087, 0.9999409, 1, Works
0.5936275, 55.93715, 5.936275, 20, 99.40637, 59.36275, 25.59328, 1.559312, 529.2475, 0.9999406, 1, Works
0.596895, 56.20771, 5.96895, 20, 99.40311, 59.6895, 25.59654, 1.562017, 529.4037, 0.9999403, 1, Works
0.5995114, 56.42392, 5.995114, 20, 99.40049, 59.95115, 25.59915, 1.564179, 529.5287, 0.99994, 1, Works
0.6017895, 56.61185, 6.017895, 20, 99.39821, 60.17896, 25.60143, 1.566058, 529.6375, 0.9999398, 1, Works
0.6043665, 56.82409, 6.043665, 20, 99.39563, 60.43665, 25.604, 1.568181, 529.7605, 0.9999396, 1, Works
0.6070771, 57.04692, 6.070771, 20, 99.39292, 60.70771, 25.6067, 1.570409, 529.8899, 0.9999393, 1, Works
0.6100242, 57.28873, 6.100242, 20, 99.38998, 61.00242, 25.60965, 1.572826, 530.0305, 0.999939, 1, Works
0.6124793, 57.48979, 6.124793, 20, 99.38752, 61.24793, 25.6121, 1.574837, 530.1475, 0.9999387, 1, Works
0.6151521, 57.70827, 6.151521, 20, 99.38485, 61.51521, 25.61477, 1.577021, 530.275, 0.9999385, 1, Works
0.6175967, 57.90775, 6.175967, 20, 99.3824, 61.75967, 25.6172, 1.579016, 530.3914, 0.9999382, 1, Works
0.6200587, 58.10829, 6.200586, 20, 99.37994, 62.00587, 25.61966, 1.581021, 530.5087, 0.999938, 1, Works
0.6226755, 58.32106, 6.226755, 20, 99.37733, 62.26755, 25.62227, 1.583148, 530.6332, 0.9999378, 1, Works
0.6254482, 58.54607, 6.254482, 20, 99.37455, 62.54482, 25.62504, 1.585398, 530.7652, 0.9999375, 1, Works
0.6282718, 58.77474, 6.282718, 20, 99.37173, 62.82718, 25.62786, 1.587685, 530.8995, 0.9999372, 1, Works
0.6308355, 58.98196, 6.308355, 20, 99.36916, 63.08355, 25.63042, 1.589756, 531.0214, 0.9999369, 1, Works
0.6336713, 59.21073, 6.336713, 20, 99.36633, 63.36713, 25.63325, 1.592044, 531.1561, 0.9999366, 1, Works
0.6361173, 59.40766, 6.361173, 20, 99.36388, 63.61173, 25.63569, 1.594013, 531.2723, 0.9999364, 1, Works
0.6382987, 59.583, 6.382987, 20, 99.3617, 63.82987, 25.63787, 1.595766, 531.3759, 0.9999362, 1, Works
0.6407995, 59.78365, 6.407995, 20, 99.3592, 64.07995, 25.64036, 1.597772, 531.4946, 0.9999359, 1, Works
0.64404, 60.04311, 6.440401, 20, 99.35596, 64.40401, 25.64359, 1.600367, 531.6483, 0.9999356, 1, Works
0.6464608, 60.23651, 6.464608, 20, 99.35354, 64.64608, 25.64601, 1.6023, 531.7631, 0.9999354, 1, Works
0.6489448, 60.4346, 6.489448, 20, 99.35106, 64.89448, 25.64849, 1.604281, 531.8809, 0.9999352, 1, Works
0.6514171, 60.63139, 6.514171, 20, 99.34858, 65.14171, 25.65096, 1.606249, 531.998, 0.9999349, 1, Works
0.6539714, 60.83432, 6.539714, 20, 99.34603, 65.39714, 25.65351, 1.608278, 532.119, 0.9999347, 1, Works
0.6565925, 61.04214, 6.565925, 20, 99.34341, 65.65925, 25.65612, 1.610356, 532.2431, 0.9999344, 1, Works
0.6597188, 61.28947, 6.597188, 20, 99.34028, 65.97188, 25.65924, 1.612829, 532.391, 0.9999341, 1, Works
0.6621451, 61.48101, 6.621451, 20, 99.33785, 66.21452, 25.66166, 1.614744, 532.5057, 0.9999339, 1, Works
0.6649367, 61.70094, 6.649367, 20, 99.33506, 66.49368, 25.66445, 1.616943, 532.6377, 0.9999336, 1, Works
0.6674205, 61.89621, 6.674205, 20, 99.33258, 66.74205, 25.66693, 1.618895, 532.7551, 0.9999334, 1, Works
0.6699595, 62.09542, 6.699595, 20, 99.33004, 66.99595, 25.66946, 1.620887, 532.875, 0.9999331, 1, Works
0.6727757, 62.31592, 6.727757, 20, 99.32722, 67.27757, 25.67227, 1.623092, 533.0079, 0.9999328, 1, Works
0.6758897, 62.55916, 6.758897, 20, 99.32411, 67.58897, 25.67537, 1.625524, 533.1549, 0.9999325, 1, Works
0.6783693, 62.75242, 6.783693, 20, 99.32163, 67.83693, 25.67785, 1.627456, 533.2719, 0.9999323, 1, Works
0.6808651, 62.94654, 6.808651, 20, 99.31914, 68.08651, 25.68034, 1.629398, 533.3895, 0.9999321, 1, Works
0.6834385, 63.1463, 6.834385, 20, 99.31656, 68.34385, 25.68291, 1.631395, 533.5107, 0.9999318, 1, Works
0.6857976, 63.32905, 6.857976, 20, 99.3142, 68.57976, 25.68526, 1.633222, 533.6218, 0.9999316, 1, Works
0.688728, 63.55556, 6.88728, 20, 99.31127, 68.8728, 25.68818, 1.635487, 533.7598, 0.9999313, 1, Works
0.691804, 63.79275, 6.91804, 20, 99.3082, 69.1804, 25.69125, 1.637858, 533.9045, 0.999931, 1, Works
0.694577, 64.00605, 6.94577, 20, 99.30542, 69.4577, 25.69402, 1.639991, 534.035, 0.9999307, 1, Works
0.697194, 64.2069, 6.97194, 20, 99.3028, 69.7194, 25.69663, 1.641999, 534.158, 0.9999304, 1, Works
0.6998009, 64.40654, 6.998009, 20, 99.3002, 69.98009, 25.69923, 1.643996, 534.2805, 0.9999302, 1, Works
0.7026546, 64.62458, 7.026546, 20, 99.29735, 70.26546, 25.70208, 1.646176, 534.4144, 0.9999299, 1, Works
0.7054381, 64.83674, 7.054381, 20, 99.29456, 70.54381, 25.70485, 1.648297, 534.545, 0.9999296, 1, Works
0.7082234, 65.04855, 7.082234, 20, 99.29178, 70.82234, 25.70763, 1.650415, 534.6757, 0.9999293, 1, Works
0.7107582, 65.24086, 7.107582, 20, 99.28925, 71.07582, 25.71016, 1.652338, 534.7946, 0.9999291, 1, Works
0.7134283, 65.44299, 7.134283, 20, 99.28658, 71.34283, 25.71282, 1.654359, 534.9197, 0.9999288, 1, Works
0.7155251, 65.60139, 7.155251, 20, 99.28448, 71.55251, 25.71491, 1.655942, 535.0179, 0.9999286, 1, Works
0.7178524, 65.77686, 7.178524, 20, 99.28215, 71.78524, 25.71724, 1.657697, 535.1269, 0.9999284, 1, Works
0.7203844, 65.96736, 7.203844, 20, 99.27962, 72.03844, 25.71976, 1.659602, 535.2454, 0.9999281, 1, Works
0.7232303, 66.18098, 7.232303, 20, 99.27677, 72.32303, 25.7226, 1.661738, 535.3785, 0.9999278, 1, Works
0.725819, 66.37482, 7.25819, 20, 99.27418, 72.5819, 25.72518, 1.663676, 535.4996, 0.9999276, 1, Works
0.7286457, 66.58598, 7.286457, 20, 99.27135, 72.86457, 25.728, 1.665787, 535.6317, 0.9999273, 1, Works
0.7309214, 66.75559, 7.309214, 20, 99.26908, 73.09214, 25.73027, 1.667483, 535.738, 0.999927, 1, Works
0.7335112, 66.9482, 7.335112, 20, 99.26649, 73.35112, 25.73285, 1.669409, 535.8589, 0.9999268, 1, Works
0.735793, 67.11752, 7.35793, 20, 99.26421, 73.5793, 25.73513, 1.671102, 535.9653, 0.9999266, 1, Works
0.7383797, 67.30905, 7.383797, 20, 99.26162, 73.83797, 25.73771, 1.673017, 536.086, 0.9999263, 1, Works
0.7406297, 67.47528, 7.406297, 20, 99.25937, 74.06297, 25.73995, 1.674679, 536.1909, 0.9999261, 1, Works
0.7432491, 67.66837, 7.43249, 20, 99.25675, 74.32491, 25.74257, 1.67661, 536.3129, 0.9999259, 1, Works
0.7456725, 67.8466, 7.456725, 20, 99.25433, 74.56725, 25.74498, 1.678392, 536.4258, 0.9999256, 1, Works
0.7478825, 68.00879, 7.478825, 20, 99.25212, 74.78825, 25.74718, 1.680013, 536.5287, 0.9999254, 1, Works
0.7533469, 68.40838, 7.533469, 20, 99.24665, 75.33469, 25.75263, 1.684009, 536.7829, 0.9999248, 1, Works
0.7596912, 68.86976, 7.596912, 20, 99.24031, 75.96912, 25.75896, 1.688622, 537.0777, 0.9999242, 1, Works
0.7621312, 69.04646, 7.621312, 20, 99.23787, 76.21311, 25.76139, 1.690389, 537.191, 0.9999239, 1, Works
0.7646875, 69.23116, 7.646875, 20, 99.23531, 76.46875, 25.76394, 1.692235, 537.3096, 0.9999237, 1, Works
0.7672389, 69.41503, 7.672389, 20, 99.23276, 76.72388, 25.76649, 1.694074, 537.4279, 0.9999235, 1, Works
0.7697939, 69.59873, 7.697939, 20, 99.23021, 76.97939, 25.76903, 1.69591, 537.5464, 0.9999232, 1, Works
0.7728379, 69.81699, 7.728379, 20, 99.22717, 77.28379, 25.77207, 1.698093, 537.6874, 0.9999229, 1, Works
0.7756143, 70.01548, 7.756143, 20, 99.22439, 77.56142, 25.77484, 1.700077, 537.8159, 0.9999226, 1, Works
0.7778605, 70.17567, 7.778605, 20, 99.22214, 77.78605, 25.77708, 1.701679, 537.9199, 0.9999224, 1, Works
0.7819871, 70.46907, 7.819871, 20, 99.21801, 78.19871, 25.78119, 1.704613, 538.1107, 0.999922, 1, Works
0.7844794, 70.64568, 7.844794, 20, 99.21552, 78.44794, 25.78367, 1.706378, 538.2259, 0.9999217, 1, Works
0.7868299, 70.81184, 7.868299, 20, 99.21317, 78.68299, 25.78602, 1.70804, 538.3345, 0.9999215, 1, Works
0.7893273, 70.98796, 7.893272, 20, 99.21067, 78.93272, 25.78851, 1.709801, 538.4498, 0.9999213, 1, Works
0.7932152, 71.26125, 7.932152, 20, 99.20679, 79.32152, 25.79238, 1.712533, 538.6292, 0.9999208, 1, Works
0.795343, 71.41039, 7.95343, 20, 99.20466, 79.5343, 25.7945, 1.714024, 538.7272, 0.9999206, 1, Works
0.7988195, 71.65332, 7.988195, 20, 99.20118, 79.88196, 25.79797, 1.716453, 538.8875, 0.9999202, 1, Works
0.8014159, 71.83418, 8.014159, 20, 99.19859, 80.14159, 25.80056, 1.718262, 539.007, 0.99992, 1, Works
0.8039095, 72.00744, 8.039095, 20, 99.19609, 80.39095, 25.80304, 1.719994, 539.1218, 0.9999198, 1, Works
0.8059772, 72.15076, 8.059772, 20, 99.19402, 80.59772, 25.80511, 1.721427, 539.2169, 0.9999196, 1, Works
0.8089827, 72.35854, 8.089828, 20, 99.19102, 80.89827, 25.8081, 1.723505, 539.3551, 0.9999193, 1, Works
0.8114159, 72.52627, 8.114159, 20, 99.18858, 81.14159, 25.81053, 1.725182, 539.4669, 0.9999191, 1, Works
0.8147383, 72.75461, 8.147384, 20, 99.18526, 81.47383, 25.81384, 1.727465, 539.6195, 0.9999187, 1, Works
0.8171119, 72.91724, 8.171119, 20, 99.18289, 81.71119, 25.8162, 1.729091, 539.7285, 0.9999185, 1, Works
0.819459, 73.07767, 8.194591, 20, 99.18054, 81.9459, 25.81854, 1.730695, 539.8361, 0.9999182, 1, Works
0.8219345, 73.24642, 8.219345, 20, 99.17806, 82.19345, 25.82101, 1.732382, 539.9496, 0.999918, 1, Works
0.8249088, 73.44859, 8.249088, 20, 99.17509, 82.49088, 25.82397, 1.734404, 540.0859, 0.9999177, 1, Works
0.8271529, 73.6007, 8.271529, 20, 99.17284, 82.71529, 25.82621, 1.735924, 540.1887, 0.9999174, 1, Works
0.8308286, 73.84904, 8.308286, 20, 99.16917, 83.08286, 25.82987, 1.738407, 540.3569, 0.9999171, 1, Works
0.8333103, 74.01614, 8.333103, 20, 99.16669, 83.33103, 25.83235, 1.740078, 540.4704, 0.9999169, 1, Works
0.8356008, 74.16996, 8.356008, 20, 99.1644, 83.56008, 25.83463, 1.741616, 540.5751, 0.9999166, 1, Works
0.8378615, 74.3214, 8.378614, 20, 99.16214, 83.78615, 25.83688, 1.74313, 540.6784, 0.9999164, 1, Works
0.8406046, 74.50465, 8.406046, 20, 99.15939, 84.06046, 25.83961, 1.744963, 540.8036, 0.9999161, 1, Works
0.8437599, 74.71474, 8.437599, 20, 99.15624, 84.37599, 25.84276, 1.747063, 540.9476, 0.9999158, 1, Works
0.8464497, 74.89326, 8.464497, 20, 99.15355, 84.64497, 25.84544, 1.748848, 541.0703, 0.9999155, 1, Works
0.8492169, 75.07633, 8.492168, 20, 99.15078, 84.92168, 25.8482, 1.750679, 541.1964, 0.9999152, 1, Works
0.8512565, 75.21091, 8.512566, 20, 99.14874, 85.12566, 25.85023, 1.752024, 541.2893, 0.999915, 1, Works
0.8541396, 75.4006, 8.541395, 20, 99.14586, 85.41396, 25.8531, 1.753921, 541.4205, 0.9999147, 1, Works
0.8567579, 75.57233, 8.567579, 20, 99.14324, 85.67579, 25.85571, 1.755638, 541.5397, 0.9999145, 1, Works
0.8597484, 75.76784, 8.597484, 20, 99.14025, 85.97484, 25.85869, 1.757593, 541.6757, 0.9999142, 1, Works
0.8621897, 75.92693, 8.621897, 20, 99.13781, 86.21896, 25.86112, 1.759183, 541.7866, 0.9999139, 1, Works
0.8649036, 76.10328, 8.649036, 20, 99.13509, 86.49036, 25.86382, 1.760946, 541.9098, 0.9999136, 1, Works
0.8671426, 76.24833, 8.671426, 20, 99.13286, 86.71426, 25.86606, 1.762397, 542.0114, 0.9999134, 1, Works
0.869406, 76.39458, 8.69406, 20, 99.13059, 86.94061, 25.86831, 1.763859, 542.1141, 0.9999132, 1, Works
0.8723056, 76.58137, 8.723057, 20, 99.12769, 87.23056, 25.8712, 1.765727, 542.2455, 0.9999129, 1, Works
0.8755912, 76.79224, 8.755912, 20, 99.12441, 87.55912, 25.87447, 1.767835, 542.3944, 0.9999125, 1, Works
0.8778442, 76.93636, 8.778442, 20, 99.12215, 87.78442, 25.87672, 1.769276, 542.4964, 0.9999123, 1, Works
0.8809005, 77.13123, 8.809005, 20, 99.1191, 88.09005, 25.87976, 1.771224, 542.6347, 0.999912, 1, Works
0.883699, 77.30904, 8.83699, 20, 99.1163, 88.3699, 25.88255, 1.773002, 542.7612, 0.9999117, 1, Works
0.8865286, 77.48821, 8.865286, 20, 99.11347, 88.65286, 25.88537, 1.774794, 542.889, 0.9999114, 1, Works
0.8893914, 77.66885, 8.893914, 20, 99.11061, 88.93914, 25.88822, 1.7766, 543.0183, 0.9999111, 1, Works
0.8926219, 77.87193, 8.926219, 20, 99.10738, 89.26219, 25.89144, 1.77863, 543.1641, 0.9999108, 1, Works
0.8949931, 78.02048, 8.949931, 20, 99.105, 89.49931, 25.8938, 1.780115, 543.271, 0.9999105, 1, Works
0.8976579, 78.18689, 8.97658, 20, 99.10234, 89.76579, 25.89645, 1.781779, 543.3911, 0.9999103, 1, Works
0.9004793, 78.36247, 9.004792, 20, 99.09952, 90.04793, 25.89926, 1.783535, 543.5181, 0.99991, 1, Works
0.9029372, 78.51493, 9.029371, 20, 99.09706, 90.29372, 25.90171, 1.785059, 543.6287, 0.9999098, 1, Works
0.9055391, 78.6758, 9.055391, 20, 99.09446, 90.55391, 25.9043, 1.786668, 543.7458, 0.9999095, 1, Works
0.9081245, 78.83513, 9.081245, 20, 99.09187, 90.81245, 25.90688, 1.788261, 543.862, 0.9999093, 1, Works
0.9110867, 79.01702, 9.110867, 20, 99.08891, 91.10867, 25.90983, 1.790079, 543.9951, 0.999909, 1, Works
0.913543, 79.16733, 9.135429, 20, 99.08646, 91.3543, 25.91227, 1.791582, 544.1053, 0.9999087, 1, Works
0.9160267, 79.31882, 9.160267, 20, 99.08398, 91.60267, 25.91475, 1.793097, 544.2167, 0.9999085, 1, Works
0.9182244, 79.45247, 9.182244, 20, 99.08177, 91.82244, 25.91693, 1.794433, 544.3152, 0.9999083, 1, Works
0.92086, 79.61223, 9.2086, 20, 99.07914, 92.086, 25.91956, 1.79603, 544.4333, 0.999908, 1, Works
0.9239689, 79.79998, 9.239689, 20, 99.07603, 92.39689, 25.92266, 1.797908, 544.5726, 0.9999077, 1, Works
0.9268013, 79.97035, 9.268013, 20, 99.0732, 92.68013, 25.92548, 1.799611, 544.6993, 0.9999074, 1, Works
0.9289837, 80.1012, 9.289838, 20, 99.07101, 92.89838, 25.92765, 1.800919, 544.7969, 0.9999072, 1, Works
0.9321319, 80.28927, 9.32132, 20, 99.06787, 93.2132, 25.93078, 1.8028, 544.9376, 0.9999069, 1, Works
0.9349139, 80.45479, 9.349138, 20, 99.06509, 93.49139, 25.93355, 1.804455, 545.0618, 0.9999066, 1, Works
0.9375419, 80.61059, 9.375419, 20, 99.06246, 93.75419, 25.93617, 1.806012, 545.179, 0.9999064, 1, Works
0.9401739, 80.76607, 9.401739, 20, 99.05983, 94.0174, 25.93879, 1.807567, 545.2964, 0.9999061, 1, Works
0.9432788, 80.94876, 9.432789, 20, 99.05672, 94.32789, 25.94188, 1.809393, 545.4348, 0.9999058, 1, Works
0.945712, 81.09138, 9.45712, 20, 99.05429, 94.57121, 25.9443, 1.810819, 545.5431, 0.9999056, 1, Works
0.9484795, 81.25301, 9.484796, 20, 99.05152, 94.84795, 25.94706, 1.812435, 545.6662, 0.9999053, 1, Works
0.9509255, 81.39536, 9.509255, 20, 99.04907, 95.09255, 25.94949, 1.813859, 545.775, 0.999905, 1, Works
0.9536573, 81.55374, 9.536573, 20, 99.04634, 95.36573, 25.95221, 1.815442, 545.8964, 0.9999048, 1, Works
0.955642, 81.66844, 9.55642, 20, 99.04436, 95.5642, 25.95419, 1.816589, 545.9846, 0.9999046, 1, Works
0.9592234, 81.8746, 9.592235, 20, 99.04078, 95.92235, 25.95775, 1.81865, 546.1435, 0.9999042, 1, Works
0.9616404, 82.01312, 9.616404, 20, 99.03836, 96.16403, 25.96016, 1.820035, 546.2507, 0.999904, 1, Works
0.9642916, 82.16454, 9.642917, 20, 99.03571, 96.42916, 25.9628, 1.821549, 546.3682, 0.9999037, 1, Works
0.967019, 82.31969, 9.67019, 20, 99.03298, 96.7019, 25.96551, 1.8231, 546.489, 0.9999034, 1, Works
